"cycle_id","end_to_end[sec]","selection_time[sec]","tests_exec_time[sec]","startup_time[sec]"
"87eff4c78fac85c1b5f2309887f6be5fa2972537",18,3,0.6990000000000001,14.301
"732ea5e94fdf8fef42b5c21d001983fb24d2842a",18,3,0.059,14.940999999999999
"09d70ce73dd37544c92621eecb7faf062fccbd5b",18,2,0.8059999999999999,15.193999999999999
"15d5503215a4cd1efc1ae6659d82194a22ebee9b",23,3,5.711,14.289
"1dbfaeecbd104a6edae43fcd3350c06a7cb51146",33,10,5.6690000000000005,17.331
"1e9e36640f762d29c07d8322c361ece163b179fb",18,3,0.097,14.903
"c56b87d6efe530590b6d9a07e41ca00af208ce37",21,3,5.131,12.869
"0f32b292c2c86776f7ce3e47105c16359e0fe5a4",22,5,5.071,11.929
"07f3694a5c85ff5ee8c556817c0d2ea3504f26f7",19,3,4.8870000000000005,11.113
"5cb988334179b4f04a27c59c1e6a888db0dbfc9c",25,6,7.509000000000002,11.490999999999998
"713c77ceda21d0c3cc9c213341259d64fb46fdc7",22,7,2.867,12.133
"0dc5b94a0d098c4474dee9f2c7d74818c9a7faee",19,7,0.19599999999999998,11.804
"ae924788d9b222beefa1723b3d704975fc4e877a",24,8,0.552,15.448
"729bcc46b503c1574c7c93a65e902f436b4ec6ec",18,3,0.096,14.904
"1f0dfc31b51a445eb2cfbee5321800cf51e10b67",31,6,9.524000000000003,15.475999999999997
"88654b79c92386b7c411f064cc373e7698a49449",44,15,14.025999999999998,14.974000000000004
"6ea2fc8d38e035bafaa92c7d3b007be38c2e9000",25,7,3.355,14.645
"f0930aa1512a408635d2286c01d49523b1234db7",21,6,3.277,11.722999999999999
"be3638eb477a8635f647c9a4fefdce7ca2e2408a",30,9,9.771,11.229
"6276d0f8441fec3b4a94d6f3aaaa0024b85e2317",21,7,3.182,10.818
"95fce758b0e12837869cae450d8029d7237b0dbb",18,2,0.068,15.932
"6ce88517b3af6d48c979b6e984889b69c044561c",16,2,0.062,13.938
"b52c69b1b0ba1c542b917247f1f76deb4ce2a42d",14,2,0.08900000000000001,11.911
"0d95c55040db6fd1e4f976280d35659587f3f8ad",13,2,0.087,10.913
"125cfb4cab35daebe874a599877d6280b464212b",14,3,0.08800000000000001,10.911999999999999
"8e8e78d849825696237b9f540f3e082a44b1e838",29,7,8.218,13.782
"6f03c0ce11db4a270124b9bf93338d3db9fccf5c",26,6,5.406000000000001,14.594
"96a1a31d734e663af5c9bcda58c7bb5870e8a363",17,2,0.094,14.906
"7aad59482002d0b4bc3546259d33eab20ce76b9e",16,4,0.274,11.725999999999999
"0e20d158200e35a893c734f3ba268a1f5d3c48d0",15,3,0.267,11.733
"c1ffdbab58712cca8463b3edc88f9d5a09b0ca9c",26,6,5.268000000000001,14.732
"758228f691b34c97f421ed92336772531495e0cc",16,2,0.078,13.922
"a26c66a8edcf029ca5f94354cee0db267e9ccc20",17,2,0.052000000000000005,14.948
"a618b844c5a261ced37385ab3947de6e215d46f7",22,7,0.294,14.706
"f746c508d197c3662509037e8975a2a58b847689",18,6,0.291,11.709
"fc409b5791ef8145a791cf7bd9b35d68a4ad3305",21,6,0.257,14.743
"374c0fc1acf83ecc77c637ccda4218937eb9e06c",18,6,0.29300000000000004,11.707
"20de433aa24957e40d974b87aba54ae0688500ed",21,5,0.8250000000000001,15.175
"8dae1f2904b93127f101bd36c1c79e801385a8f7",22,6,3.268,12.732
"4f928504ea91c3c1dd43ce696acadf76624240a1",22,7,3.287,11.713000000000001
"22c30471564c730b02f5f7cedec28fcfe5749fc6",17,3,0.105,13.895
"10122741eac52e218771f30c6dc2c0aca54ff006",17,3,0.11,13.89
"e863dcb2e7a654af6b8eb5865d8d1d8eee0a6d28",24,6,3.1879999999999993,14.812000000000001
"f7cbda67518ed7335566ebf942cd170a66746096",18,6,0.316,11.684000000000001
"6049e77fdcd021544a60651fc6de4d80e2ef1c2d",19,7,0.342,11.658000000000001
"7d061e33e59e23dc4b03378f35f50a7d70f033b3",17,2,0.07,14.93
"bfb43d3fe2eafa80f45fc59a5b742d192efa8e3c",26,6,7.2349999999999985,12.765
"d8ec011d770e1e04ef4f87fba673f3748f363278",18,3,0.14600000000000002,14.854
"49a876cb1c2a49583b9184ab58a579ac75525986",14,2,0.084,11.916
"6dfc3e64037f10b84fe203415e79e2435acff558",14,3,0.071,10.929
"5fb74a6618da0ca8b12a3346038164913a5d27d5",15,3,0.07,11.93
"f5a9effebd7209f3fa5385f18a5e59e8a09122f2",14,2,0.064,11.936
"c614fbcc79615f93d2c60a153db6e82d7474c425",24,6,2.7769999999999997,15.223
"0b70b01a9f1d9664bb5eac737175f58f06979b60",15,2,0.048,12.952
"63f11e9dc1874abdde1bfe1d900b5ebfa4d3a941",13,3,0.053,9.947
"f5ebb9a649e9dd0773f9bd3457d6ce1895266d59",25,7,2.4299999999999997,15.57
"e72654ed5ad90e5dd1ec08b11760e2f27b64d5c7",16,2,1.1989999999999998,12.801
"d575057852ab2be41abb39b8de69a35cace5c67d",23,6,7.075,9.925
"c3b1fefbad0c67c8556ba6b4573f135197f87598",20,6,0.393,13.607
"c8e61afdb89c58ea8ffaf04593da41ff0888d30e",20,6,0.379,13.621
"7eb47fd85e13486033950d91afcf04cf44d064fa",16,6,0.07100000000000001,9.929
"3a4ac357981283fd3a8817f9e6d57e8b181549be",21,11,0.6320000000000001,9.368
"60412131f3679b720bcaaaf3dea4be666cefea7a",16,3,0.253,12.747
"2ce40494073aa4e9bdcba4c39d24727b7141d227",15,2,0.075,12.925
"2e9f3a80146262511ca7bcdd3411f095dff4951d",19,6,0.37500000000000006,12.625
"2c0429aabd2632c8c6a242e4a23d5eb6f46035c0",23,6,7.268999999999999,9.731000000000002
"bb3fe2a37975920d1c7b9cf16309d86fe86e1a35",24,6,7.116,10.884
"cb686673a70a6f14c35575550c48c37d19a1598b",20,7,0.30600000000000005,12.693999999999999
"50ce8c44e1601acffa39f5568f0fc140aade0564",20,7,0.294,12.706
"357fe1378889e5934e8f60c8d35397bf63871991",17,6,0.36,10.64
"1a8d276278e5ee3bdb904c35d8bbd1dc948b7baf",17,6,0.457,10.543
"9c886bd4a188c91301029040b3a839e4b8e2812d",16,3,0.116,12.884
"8b62c114cfc5fd347bd8cb5a391fdfa8cb539435",19,6,0.44500000000000006,12.555
"56b7ae44f957aeb884efc797ec74c790a7a3abae",15,2,0.04,12.96
"17f9d22f334c91e701808808170bf60aae7342f9",16,3,0.076,12.924
"9901bf98e4921df1c85e323c4b096b7feb80221e",16,2,0.081,13.919
"aff0fae2ec3a7d74356776c183c6986eb9eed520",16,2,0.068,13.932
"1415c9a2a6317dbdca6f1fbb530db1f558d9bef5",16,2,0.063,13.937
"e51bd89201477092c32c180e4f8d00569db17ac1",16,3,0.062,12.938
"8e3ec1722bc5c70ea932b13ec1b564950c623e77",24,6,7.040000000000001,10.959999999999999
"efba54d35fa094de5e580b200a8607bfc7bd5a7a",21,7,0.304,13.696
"7c441e87cf371c642ad9d50bfb863ef145b917c7",17,6,0.253,10.747
"58a8f12b443d7cbc16ec00b8841138ee55ee6630",17,6,0.315,10.684999999999999
"38cf0c68d577b46b506f75d896cbb5a4b186c6a6",23,6,7.522000000000003,9.477999999999998
"69a8ef318942898383508c2a3d1db240f38f1cb8",25,7,7.292999999999999,10.707
"362dd935f84ef80b13cced13a74339e42c775809",20,6,2.5890000000000004,11.411
"e7d16c27629722a93a9d36a0b5e0a3a793850544",22,6,2.791,13.209
"3fadfdd69f4682f05563ce53e55743f55813f488",22,6,2.837,13.163
"7129c43b08da58e1c907dd2b90bb58e7a09bf85c",30,8,7.139,14.861
"09ef69c5b51115300da6df43690cd455d83c8027",17,4,0.111,12.889
"87937b2e7192524306aa58d74c90537eec997cfa",28,7,6.997000000000002,14.002999999999998
"a5391bb34cbe168f2c5f5f6e8fc3a1eeb9399e13",24,6,7.218999999999999,10.781
"96cb498f9bb88b534e49f9b8301c9fe7113b2dfe",24,6,7.169000000000001,10.831
"f4a262df5204221184f1f5008b06957868684a25",24,6,7.086000000000001,10.913999999999998
"81ee0d062c888d8f8bcbc154cd7f0143710f458c",24,6,7.401,10.599
"b933f55e5878f366e966f1a80d7450f49cefb115",24,6,7.040000000000001,10.959999999999999
"6850d88880093733c0ba29c371f2c9823256d749",23,7,6.045000000000002,9.954999999999998
"9ea0063bc93cf0d5b45f95bcc6b9f225da94b951",19,8,0.231,10.769
"152e5d48eac990bb3e08b2409816738020ba9a01",28,7,7.018000000000001,13.982
"89cd538eaf7c555d33e7467ac8c2a51019c26372",24,7,7.041999999999999,9.958000000000002
"d9f1b897a28aeac97ff8d15948d3bc566021c53e",14,3,0.112,10.888
"8e8b8e05e4eb9aa009444c2fea3552d28b57aa98",14,3,0.18900000000000003,10.811
"e767af7e7eb8ff7724d5f72709ee4bb7a72d2284",31,12,8.456000000000001,10.543999999999997
"96260205dceea0e4734fa275c8f72a617bd8ebc4",19,8,0.7929999999999999,10.207
"214cc7fd596b575ed07a7d7c1006b46d5c75613d",28,10,7.589000000000001,10.410999999999998
"b610707cd072f07efb816074a4844bb1b31e482c",37,14,11.899999999999999,11.100000000000001
"77febcfa8d3a5e078330c4911a94e399589734e5",34,10,13.82,10.18
"4aa4291ffc143486757617b743c9670001f8a7cd",16,6,0.11800000000000001,9.882
"ae6a24dd439a7b778e35b484a3a6eae1a8eb64d7",20,6,0.125,13.875
"f56931c176fef5e164b681c740746aebdccccec3",23,3,5.629000000000001,14.370999999999999
"9379d0d36acdf78455e81518b3b1476c7691f056",20,6,0.6050000000000001,13.395
"2521d9619fe1f052ced8ea1107851ac98a1b7488",21,6,0.6130000000000001,14.387
"625fbccaa9c42d5efbe4993e9701d8db0b53f5e9",17,6,0.7260000000000001,10.274000000000001
"7721302ae5d70d2986d74ae7e7df648bf849997d",21,6,0.6710000000000002,14.329
"96f3ab841096b6a480b4cae99bb05aebce1ff92d",17,6,0.6080000000000001,10.392
"ec2ec774925cb845f85a82f85c32d0019de31f01",17,6,0.673,10.327
"1cec9a6fe588c047daa6c711814453840405561b",20,6,0.157,13.843
"2cad60b6c25c87a6a59d3d315ec7d72c552fbc58",20,6,0.7260000000000001,13.274000000000001
"0db3d81c93cb5a8142709ab657af59a046c6f7f4",22,8,0.7969999999999999,13.203
"a36c903d4f1065bc59f5e6d2bb0f9d92a5e71d83",22,6,5.282000000000001,10.718
"3dbc94481291a99ecf28d47b3f338df99d96df40",21,6,0.521,14.479
"0bca64d75e1a54b64b91917bdbeebde56ac177fb",29,9,5.958000000000001,14.041999999999998
"08aa21f9217df0a28d48be5be5db03ddf4867140",20,6,0.406,13.594000000000001
"b31877a46009d5ee52af9b5f737dabe241689931",21,6,0.413,14.587
"4f4e2b064e98ce1abce98428965f8eed86f4543e",17,6,0.517,10.483
"2a11642511a3c69bac5aa1abd83d3219871395e3",23,6,3.0829999999999993,13.917000000000002
"44e32205a6f98f50af95e3940a48aa72971e9483",24,6,3.147,14.853
"d1e72ebede93d73d1a3caf74e391fd83516e0685",20,6,3.3300000000000005,10.67
"ce178d8e87ff6f9a12aea4b217c1e09254936236",16,3,0.07400000000000001,12.926
"b4609c81e41d678cf03898a7cc4a4660beef0f88",18,2,0.035,15.965
"88b951a227ca8d49df670bbacbd00a2e6c239f3e",18,2,0.06,15.94
"33bd8349641240def753858ea7809f38650cc662",21,6,0.091,14.908999999999999
"f013141f60df0bbbd57388c7bdd01a764ddfc1fd",33,9,7.668,16.332
"9fb4f47f352dc1c1f5f20de80840d39e1eebb985",19,3,4.898000000000001,11.102
"bff752134ba7626ca4cdb11a5a8d743d03af4cd8",20,4,5.022,10.978
"3ee9cc840088762c875a9c02531077279f7c237f",13,2,0.066,10.934000000000001
"54f8d3c02abe04765ffe957e7d412bde2adf58c1",14,2,0.055,11.945
"2bcf86d8af125b45d39bd1d43b8375911c551d78",18,2,0.064,15.936
"bce28f99f383051b419510ef72531e0f6fa67352",17,2,0.066,14.934000000000001
"aad2db8b12b8c61556df9df7de4fadc927633504",18,2,0.063,15.937
"7e440785d9ccdafc84ae7a50022097dc3dd422e8",22,2,3.604,16.396
"d3f2a89ba229c57073e4f2a63a9a7f1053a5720d",18,2,0.054000000000000006,15.946
"d784612d0d3d18b2c3e892b85eaf4e7cff38c9dc",18,3,0.066,14.934000000000001
"c0779f42c7ca46c4cd3ade6261544b0da733e5d1",18,2,0.044,15.956
"ad97f2020253c787e2978093976c3b6716955e32",18,3,0.029,14.971
"74c24ad1942abb68c8084e0ab1cf0d6e234a0650",19,3,0.036000000000000004,15.964
"f6f8e5dbedfed0d10bf483b636abac87d90925b3",18,2,0.02,15.98
"8912be8a88781518e8e47d37a73d42a03a7e0e8e",19,2,0.021,16.979
"4077b57f6dd784b0232db0c66999ff351176c323",18,2,0.021,15.979
"6e9f406aacc8444d22c35d50ab2e90afab5cddd6",18,2,0.02,15.98
"eabf1aaa2523d3f4dc9c99631cc42cb03fa61372",19,3,0.029,15.971
"5445f22747d0aba7d9c42d37fb596e29ca51bcbc",18,2,0.012,15.988
"3e58ab33b9c294817699ce18277aa6e772d3ee4f",19,3,0.006999999999999999,15.993
"0b14928ee447a59f69bcaa87051af62300c72c84",18,3,0.003,14.997
"c3b38a3ba15ac662672ec4fbea52b3f3bcd17265",22,3,3.782,15.218
"77f875110ae0c9ed05362f1e7b95656fb1276fb4",45,16,3.961,25.039
"729adb624d3e720afb8686093814ab2bcc2d2f13",29,9,2.86,17.14
"dd761382d3cfdc11b5de0cb1246de4567cdf2fc2",23,5,1.3689999999999996,16.631
"762641dcdbae9456aa2b72ec8fa1baa0acab942f",19,3,0.062,15.938
"884d273f4207095f881167b3398fc2a55617ee9a",20,4,0.128,15.872
"cbc8e0b2952164f97779c9a5fadca6acd2600ae2",20,4,0.22000000000000003,15.780000000000001
"182e335432fe4634d770c5861be40dacf1816f0c",24,7,0.805,16.195
"f110da945a8af0914f348cfe576b5a8257159fd9",20,4,0.052000000000000005,15.948
"47a9ea7c828772625b9e26c0c7a6db494ea626a3",19,3,0.17400000000000002,15.826
"94beded83960af2a15992f6cec8f1f59d1f3c051",20,4,0.07600000000000001,15.924
"ca2e59c513edc2a8b30ff62595e01f8dff79f0d2",31,7,7.558000000000001,16.442
"e99b0dde8ee5069eaee745b62b57b109def4b22c",38,16,1.006,20.994
"46ea7e5e963b09b63d6a54cddd7fe391d0d5b6f4",18,2,0.098,15.902000000000001
"369d0616ce4b9045ef439ca79c02e08c726398d2",18,3,0.036000000000000004,14.964
"fde19e79d508f1206871796ad1d2f84cfcb398dc",18,2,0.268,15.732
"0fa0bfd8bb7a540015fb900f6f6832b88d37a1ae",23,3,4.85,15.15
"3387734b4fa501c355588b736cccb83f13347ae2",43,15,10.153,17.847
"e00e871d1d57ac76680087876b36764c4f8b28f8",24,4,2.8970000000000002,17.103
"b3d86ca08a22afb47338dea0a3fcad2a58ece49c",41,19,4.385000000000001,17.615
"3609993fb588017c77fc1781d697dcf1717cd73a",39,14,8.285000000000002,16.714999999999996
"c70e05ae41b4990a9d1e5f442219411abc6b2afb",36,7,7.812,21.188
"5afe35c02481b6bb3553708b027705590d99c22a",32,6,7.859000000000001,18.141
"b278ac8c390f38342d2503d5d75d441e77af39a1",20,2,1.1609999999999998,16.839
"e1618fa2327967562c6af0848c8d5873e0040542",19,6,0.6200000000000001,12.379999999999999
"89cbfa54b041541077b8158b667ee3830a8abe5c",67,33,15.825,18.174999999999997
"07f537120f6a9220c8cc8216b22f9f5744f619b1",33,7,7.638000000000001,18.362
"5cdac9cfd5a74b0a52ebde32798b973c6edbaa79",30,7,5.756,17.244
"c368955343029d1a99d1b6817eb9fef0c62f02d3",19,2,0.032,16.968
"a410aab6515931489dc2594d4e0f0ecac2c66071",20,3,0.486,16.514
"e21cb463c0824425abaa5e2dd96c24d8f52de619",18,2,0.025,15.975
"a48d045709e32af2d06aca82a355ee3409a6773c",19,3,0.025,15.975
"92e63fb3c87c73359c395406fed9c524b8626595",19,2,0.058,16.942
"cee7cc6b6470362b12c134b4ed3f3b9bdcd4e465",19,3,0.059,15.940999999999999
"bf7767867378d9d33551ad54687b48c8fbecf424",19,2,0.027,16.973
"b00e65686eb1b11c0b814c4aa0d6a22c03be958c",18,2,0.028000000000000004,15.972
"bfa50b3edf09aa41363eeae28b4abe3b86f2e261",23,4,0.31500000000000006,18.685
"6b7a8480102144663b567982a5536340a57a431e",21,3,0.131,17.869
"c01fa9aa42e078951f9d77ffe3b7546411278633",30,10,1.316,18.683999999999997
"75768ba2724e2bb1d9a7a450f882be7d9f806a57",20,2,0.047,17.953
"589ce593070cb5bdb4053a71fe97342509037170",20,2,0.079,17.921
"fa9f1aae197bacc5fea2394981cabeee3399759b",27,7,7.9140000000000015,12.085999999999999
"353e06a8ac01542e1dfac877c5e05880ab2bb52c",26,6,7.8580000000000005,12.142
"2e1a1d453636d0d456ef7883b3560cc52d64a9f2",27,6,7.972,13.027999999999999
