"cycle_id","num_testsuite","NORMALIZED_FPA","accuracy","optimal_failures_25%","failures_in_25%_ordered","optimal_exec_time_25%","exec_time_25%","optimal_failures_50%","failures_in_50%_ordered","optimal_exec_time_50%","exec_time_50%","optimal_failures_75%","failures_in_75%_ordered","optimal_exec_time_75%","exec_time_75%","total_failures_in_cycle","exec_time"
"1da8ccdbfe2faa3e6801fe44eaf3c336aab48bec",138.00000000000003,0.7383079504062737,0.7842995169082126,0,0,0,3.978633333333333,0,0,0.010999999999999998,8.299033333333332,0,0,0.109,11.101199999999999,0,13.635999999999996
"8a8b8ec8d244b18eeaf651d0ea6e84db579e7d92",24,0.7822448979591838,0.7791666666666669,0,0,0.004,1.4037333333333335,0,0,0.038999999999999986,2.9482333333333335,0,0,0.525,4.451600000000001,0,5.791000000000001
"3a818ed6a833f083a2db9bb6804c1bdb43b9b0ec",73,0.7881820036418862,0.8424657534246577,0,0,0,1.2018666666666662,0,0,0.036999999999999984,2.7001333333333335,0,0,0.263,5.242033333333332,0,7.040000000000001
"309b34f0573d0ec593c17008e8ef4151dfc35a12",82.99999999999997,0.785131458253888,0.867871485943775,0,0,0,1.7525,0,0,0.037,5.155233333333334,0,0,0.29200000000000015,8.726600000000003,0,13.639000000000001
"0344ca3f2d43e3732bf16370262303be8761a523",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13100000000000003
"c68285bb3392665827595ac408a5fad828b0351f",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13299999999999998
"21bab1d3a0b48c37592686fed7e1b2025fbf78aa",142.00000000000003,0.7360735483937852,0.8227699530516434,0,0,0,3.659366666666667,0,0,0.001,7.505333333333334,0,0,0.089,10.628066666666662,0,14.898
"ad648cf8a8a90bdee129266ca7b686a5b9a87561",59.99999999999999,0.7542613918619883,0.8527777777777781,0,0,0.001,1.652766666666666,0,0,0.030000000000000002,3.7588000000000004,0,0,0.18500000000000005,4.980466666666666,0,7.095999999999997
"18e692478dcf91fdceb9b9fdca7c61a1111d63aa",1,1,0.03333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041
"5ffb662019501692112fbebf15d92d01c17f1322",1,1,0.09999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067
"a37d19eb45d76cd6ab4e2c8fa9fc156bf7be97db",6,0.8274725274725273,0.38333333333333325,0,0,0.009999999999999997,0.0483,0,0,0.036,0.1191,0,0,0.052000000000000005,0.16613333333333327,0,0.27499999999999997
"1571050a196198f336ae487ee3b6df629d3ee9da",107.99999999999999,0.7663051903211715,0.8151234567901237,0,0,0,2.4433999999999996,0,0,0.016,6.525900000000001,0,0,0.188,9.5023,0,12.440000000000001
"f2d8493ac44995170ff84bb895e3a73e0127cc68",1,1,0.8999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14000000000000004
"daeed97201c060563c9509e7d63b23094cb31664",1,1,0.8333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12400000000000001
"cc94767e7eabdfcf9d1cab1d8d1d8556864394c6",5.000000000000001,0.7654545454545453,0.76,0,0,0.015000000000000001,0.06020000000000002,0,0,0.03999999999999999,1.9925333333333326,0,0,0.08499999999999999,3.2827999999999995,0,4.924
"d6ad3f01574b839670d4ea5cf82a601eee7e0c16",8,0.8153594771241829,0.41250000000000003,0,0,0.019000000000000003,0.1754,0,0,0.055000000000000014,0.3980666666666667,0,0,0.19500000000000003,1.0357333333333332,0,1.4219999999999995
"3e08af573f8b50da5202f55df62c925f88a47f3d",19,0.7562618083670712,0.7122807017543861,0,0,0.003,0.09046666666666668,0,0,0.04099999999999998,0.20069999999999996,0,0,0.13799999999999998,0.3152666666666668,0,0.42699999999999994
"a2dce32cdab108e7e281dfc27dd0a394e1419ce1",1,1,0.5333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10699999999999998
"fdf05fa29babe21e64f9a5b268dc8406d449d4f1",1,1,0.6333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07500000000000002
"ff4967536b75fb18d048cc2a505f68835987d155",25.999999999999996,0.7590549911304629,0.6987179487179489,0,0,0.016,0.2969000000000001,0,0,0.08999999999999996,0.7324999999999999,0,0,0.24000000000000002,1.2572333333333336,0,1.5959999999999999
"7076b7408f06bc8a277f58e7bb6c2ec3372d5d6f",2,1,0.5166666666666668,0,0,0,0,0,0,0.004,0.004,0,0,0.004,0.004,0,0.10699999999999998
"c7554151d3f695718a5bd431e22c7f4c39a0b261",1,1,0.4666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072
"ae862ae116f2056421ab8d6e997e7b64a95828a5",1,1,0.49999999999999983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081
"d65b9d2bed09847ef28b9ceb30c9f8a96e0c12fe",1,1,0.4333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05099999999999999
"36217ee164239391c672fdfc8f5bd080beab5c4b",1,1,0.8666666666666661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7789999999999999
"cc6beb2d05347fba64d933906ae2b712b1a43302",6.999999999999997,0.715952380952381,0.8999999999999999,0,0,0,0.039866666666666654,0,0,0.008,0.11003333333333334,0,0,0.038999999999999986,0.1279,0,0.162
"44854912194177d67cdfa1dc765ba684eb013a4c",14.999999999999998,0.7746774193548388,0.8555555555555557,0,0,0.003,1.047733333333333,0,0,0.099,2.303633333333333,0,0,0.8579999999999999,3.563766666666665,0,5.550000000000002
"fd60085a2a3891ab6db46dd3b75e9dd67a7c734a",14.999999999999998,0.7768010752688171,0.7466666666666667,0,0,0.004,1.0860333333333336,0,0,0.08799999999999998,2.713066666666666,0,0,0.8090000000000002,4.2648333333333355,0,5.640000000000001
"f4bfd9c71f51fb541d0fd203f0df2e609632dc62",14.999999999999998,0.8080645161290322,0.7844444444444442,0,0,0.003,1.0254666666666667,0,0,0.07500000000000002,2.6477999999999997,0,0,0.8509999999999999,4.104366666666665,0,5.731000000000002
"3b6867fc25b5dbf27925fdced660553ea8289dda",14.999999999999998,0.7891666666666663,0.768888888888889,0,0,0.004,1.1648000000000003,0,0,0.08499999999999999,2.6680999999999995,0,0,0.8220000000000001,3.564066666666666,0,5.4430000000000005
"ed94e5a5cce33af89dc1b1475204734b17f64bb0",14.999999999999998,0.820188172043011,0.7888888888888889,0,0,0.003,0.7503333333333332,0,0,0.08700000000000002,2.0019333333333336,0,0,0.7710000000000002,3.9433666666666674,0,5.3919999999999995
"0726ffe1e9e923b678db5484ff0055b0f63d81e8",14.999999999999998,0.7998118279569894,0.8133333333333332,0,0,0.006,1.0008000000000001,0,0,0.094,2.7341333333333324,0,0,0.9020000000000001,3.9192666666666667,0,5.977999999999999
"87eff4c78fac85c1b5f2309887f6be5fa2972537",1,1,0.9666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6989999999999997
"732ea5e94fdf8fef42b5c21d001983fb24d2842a",1,1,0.7333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059
"09d70ce73dd37544c92621eecb7faf062fccbd5b",1,1,0.8333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8059999999999997
"15d5503215a4cd1efc1ae6659d82194a22ebee9b",16,0.7773172905525846,0.8333333333333333,0,0,0.009999999999999997,1.352333333333333,0,0,0.16300000000000003,2.973066666666667,0,0,0.94,4.273266666666666,0,5.711
"1dbfaeecbd104a6edae43fcd3350c06a7cb51146",16,0.7893939393939392,0.8104166666666665,0,0,0.008,0.6392333333333335,0,0,0.13100000000000003,2.802633333333332,0,0,0.8200000000000001,4.044666666666666,0,5.669
"1e9e36640f762d29c07d8322c361ece163b179fb",2,0.7999999999999998,0.5166666666666668,0,0,0,0,0,0,0,0.09699999999999999,0,0,0,0.09699999999999999,0,0.09699999999999999
"c56b87d6efe530590b6d9a07e41ca00af208ce37",4,0.8033333333333331,0.6916666666666669,0,0,0.024,2.8041333333333336,0,0,0.093,3.178666666666667,0,0,0.33999999999999997,4.656766666666666,0,5.130999999999999
"0f32b292c2c86776f7ce3e47105c16359e0fe5a4",4,0.8166666666666668,0.7333333333333334,0,0,0.019000000000000003,2.026433333333333,0,0,0.067,2.2412666666666676,0,0,0.27699999999999997,4.0227,0,5.071000000000001
"07f3694a5c85ff5ee8c556817c0d2ea3504f26f7",4,0.7144444444444447,0.7333333333333334,0,0,0.010999999999999998,2.2664333333333326,0,0,0.038000000000000006,4.8403333333333345,0,0,0.11800000000000001,4.8609333333333336,0,4.8870000000000005
"5cb988334179b4f04a27c59c1e6a888db0dbfc9c",54.99999999999999,0.7941055341055341,0.8636363636363636,0,0,0,1.4422666666666673,0,0,0.01999999999999999,2.7643333333333335,0,0,0.16999999999999998,5.208933333333333,0,7.509000000000002
"713c77ceda21d0c3cc9c213341259d64fb46fdc7",36.999999999999986,0.8035353247984827,0.8252252252252251,0,0,0,0.8211666666666665,0,0,0.004,1.1392000000000002,0,0,0.099,1.818033333333333,0,2.8669999999999995
"0dc5b94a0d098c4474dee9f2c7d74818c9a7faee",5.000000000000001,0.8072727272727271,0.5600000000000002,0,0,0.016,0.06393333333333336,0,0,0.036,0.10166666666666668,0,0,0.05700000000000001,0.1311,0,0.19600000000000004
"ae924788d9b222beefa1723b3d704975fc4e877a",19,0.756869095816464,0.7859649122807018,0,0,0.009,0.12650000000000003,0,0,0.04999999999999999,0.28343333333333337,0,0,0.13499999999999995,0.41040000000000004,0,0.5519999999999999
"729bcc46b503c1574c7c93a65e902f436b4ec6ec",2,0.7999999999999998,0.6000000000000002,0,0,0,0,0,0,0,0.096,0,0,0,0.096,0,0.096
